,,,,,Games,Games,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles,Scoring,Scoring,Scoring,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy,Fantasy
155,Cedric Houston\HousCe00,NYJ,RB,24,8,1,0,0,0,0,0,113,374,3.31,5,8,7,43,6.14,0,0,,5,,,72,78.7,81.7,75.2,,48,
156,Drew Bledsoe\BledDr00,DAL,QB,34,6,6,90,169,1164,7,8,8,28,3.50,2,0,0,0,,0,3,1,2,,,71,71.4,83.4,79.4,,35,
157,Kevin Curtis\CurtKe00,STL,WR,28,16,1,0,0,0,0,0,4,4,1.00,0,57,40,479,11.98,4,1,1,4,,,70,110.3,114.3,90.3,,60,
158,Heath Miller\MillHe00,PIT,TE,24,16,16,0,0,0,0,0,0,0,,0,55,34,393,11.56,5,0,,5,,,69,103.3,106.3,86.3,,13,
159,Michael Pittman\PittMi00,TAM,RB,31,16,3,0,0,0,0,0,50,245,4.90,1,76,47,405,8.62,0,2,1,1,,,69,116.0,123.0,92.5,,49,
160,Joe Jurevicius\JureJo00,CLE,WR,32,13,8,0,0,0,0,0,0,0,,0,65,40,495,12.38,3,0,,3,,,68,107.5,110.5,87.5,,62,
161,Eric Parker\ParkEr00,SDG,WR,27,15,12,0,0,0,0,0,2,19,9.50,0,70,48,659,13.73,0,0,,0,,,68,115.8,118.8,91.8,,61,
162,Rod Smith\SmitRo01,DEN,WR,36,16,16,0,0,0,0,0,1,-5,-5.00,0,94,52,512,9.85,3,2,1,3,,,67,118.7,122.7,92.7,,63,
163,Michael Turner\TurnMi00,SDG,RB,24,13,0,0,0,0,0,0,80,502,6.28,2,3,3,47,15.67,0,0,,2,,,67,69.9,72.9,68.4,,50,
164,Troy Brown\BrowTr00,NWE,WR,35,16,9,0,0,0,0,0,2,18,9.00,0,75,43,384,8.93,4,0,,4,1,,66,109.2,112.2,87.7,,64,
165,Kevin Faulk\FaulKe00,NWE,RB,30,15,1,0,0,0,0,0,25,123,4.92,1,56,43,356,8.28,2,2,,3,,,66,108.9,114.9,87.4,,51,
166,Trent Green\GreeTr00,KAN,QB,36,8,8,121,198,1342,7,9,19,59,3.11,0,0,0,0,,0,5,3,0,,1,66,65.6,80.6,74.6,,36,
167,Owen Daniels\DaniOw00,HOU,TE,24,14,12,0,0,0,0,0,0,0,,0,51,34,352,10.35,5,0,,5,,,65,99.2,102.2,82.2,,14,
168,Vernand Morency\MoreVe00,2TM,RB,26,14,2,0,0,0,0,0,96,434,4.52,2,19,17,118,6.94,0,2,1,2,,,65,82.2,89.2,73.7,,52,
169,Jay Cutler\CutlJa00,DEN,QB,23,5,5,81,137,1001,9,5,12,18,1.50,0,0,0,0,,0,8,2,0,,,64,63.8,73.8,68.8,,37,
170,Brandon Jones\JoneBr02,TEN,WR,24,16,10,0,0,0,0,0,1,3,3.00,0,53,27,384,14.22,4,0,,4,,,63,89.7,92.7,76.2,,66,
171,Maurice Morris\MorrMa00,SEA,RB,27,16,8,0,0,0,0,0,161,604,3.75,0,20,11,46,4.18,0,1,1,0,,,63,74.0,78.0,68.5,,53,
172,Samie Parker\ParkSa00,KAN,WR,25,16,15,0,0,0,0,0,3,7,2.33,0,68,41,561,13.68,1,0,,1,,,63,103.8,106.8,83.3,,65,
173,Kurt Warner\WarnKu00,ARI,QB,35,6,5,108,168,1377,6,5,13,3,0.23,0,0,0,0,,0,10,3,0,,,63,63.4,74.4,68.4,,38,
174,Eric Moulds\MoulEr00,HOU,WR,33,16,16,0,0,0,0,0,1,6,6.00,0,78,57,557,9.77,1,1,,1,,,62,119.3,122.3,90.8,,68,
175,Marcus Robinson\RobiMa00,MIN,WR,31,10,3,0,0,0,0,0,0,0,,0,58,29,381,13.14,4,2,,4,,,62,91.1,94.1,76.6,,69,
176,Anthony Thomas\ThomAn01,BUF,RB,29,16,2,0,0,0,0,0,107,378,3.53,2,24,22,139,6.32,0,1,1,2,,,62,83.7,90.7,72.7,,54,
177,Ernest Wilford\WilfEr00,JAX,WR,27,16,12,0,0,0,0,0,0,0,,0,74,36,524,14.56,2,1,1,2,,,62,98.4,102.4,80.4,,67,
178,Dallas Clark\ClarDa00,IND,TE,27,12,12,0,0,0,0,0,0,0,,0,57,30,367,12.23,4,0,,4,,,61,90.7,93.7,75.7,,15,
179,LaMont Jordan\JordLa00,OAK,RB,28,9,8,0,0,0,0,0,114,434,3.81,2,16,10,74,7.40,0,1,1,2,,,61,70.8,74.8,65.8,,55,
180,Seneca Wallace\WallSe00,SEA,QB,26,8,4,82,141,927,8,7,12,122,10.17,0,0,0,0,,0,5,3,0,,,61,61.3,77.3,68.3,,39,
181,Doug Gabriel\GabrDo00,2TM,WR,26,15,5,0,0,0,0,0,0,0,,0,54,30,428,14.27,3,1,1,3,,,59,88.8,92.8,73.8,,70,
182,Sammy Morris\MorrSa00,MIA,RB,29,12,4,0,0,0,0,0,92,400,4.35,1,35,21,162,7.71,0,4,2,1,,,58,79.2,87.2,68.7,,56,
183,Peerless Price\PricPe00,BUF,WR,30,16,15,0,0,0,0,0,5,18,3.60,0,78,49,402,8.20,3,1,1,3,,,58,107.0,111.0,82.5,,72,
184,Bobby Wade\WadeBo00,TEN,WR,25,16,2,0,0,0,0,0,0,0,,0,58,33,461,13.97,2,2,,2,,,58,91.1,94.1,74.6,,71,
185,Cedrick Wilson\WilsCe00,PIT,WR,28,15,12,1,1,21,0,0,2,14,7.00,0,69,37,504,13.62,1,2,1,1,,,57,93.6,97.6,75.1,,73,
186,Hank Baskett\BaskHa00,PHI,WR,24,16,5,0,1,0,0,1,0,0,,0,42,22,464,21.09,2,0,,2,,,56,78.4,82.4,68.4,,74,
187,Drew Carter\CartDr00,CAR,WR,25,14,2,0,0,0,0,0,2,18,9.00,0,51,28,357,12.75,3,0,,3,,,56,83.5,86.5,69.5,,75,
188,Dan Campbell\CampDa00,DET,TE,30,16,11,0,0,0,0,0,0,0,,0,32,21,308,14.67,4,0,,4,,,55,75.8,78.8,65.3,,16,
189,Chris Baker\BakeCh00,NYJ,TE,27,16,14,0,0,0,0,0,0,0,,0,45,31,300,9.68,4,0,,4,,,54,85.0,88.0,69.5,,18,
190,Josh Reed\ReedJo01,BUF,WR,26,13,1,0,0,0,0,0,4,13,3.25,0,48,34,410,12.06,2,0,,2,,,54,88.3,91.3,71.3,,76,
191,Bo Scaife\ScaiBo00,TEN,TE,25,14,12,0,0,0,0,0,1,13,13.00,1,56,29,370,12.76,2,1,1,3,,,54,83.3,87.3,68.8,,17,
192,Amani Toomer\ToomAm00,NYG,WR,32,8,8,0,0,0,0,0,1,0,0.00,0,43,32,360,11.25,3,0,,3,,,54,86.0,89.0,70.0,,77,
193,Terrance Copper\CoppTe00,NOR,WR,24,15,4,0,0,0,0,0,1,8,8.00,0,42,23,385,16.74,3,2,2,3,,,53,76.3,81.3,64.8,,78,
194,Najeh Davenport\DaveNa00,PIT,RB,27,13,0,0,0,0,0,0,60,221,3.68,1,21,15,193,12.87,1,2,,2,,,53,68.4,74.4,60.9,,57,
195,Tony Scheffler\ScheTo00,DEN,TE,23,13,5,0,0,0,0,0,1,3,3.00,0,37,18,286,15.89,4,0,,4,,,53,70.9,73.9,61.9,,20,
196,George Wrighster\WrigGe00,JAX,TE,25,16,10,0,0,0,0,0,0,0,,0,63,39,353,9.05,3,0,,3,,,53,92.3,95.3,72.8,,19,
197,Demetrius Williams\WillDe03,BAL,WR,23,16,0,0,0,0,0,0,0,0,,0,45,22,396,18.00,2,0,,2,,,52,73.6,76.6,62.6,,79,
198,Justin Griffith\GrifJu00,ATL,RB,26,16,11,0,0,0,0,0,19,106,5.58,1,28,23,168,7.30,3,3,,4,,,51,74.4,80.4,62.9,,58,
199,Noah Herron\HerrNo00,GNB,RB,24,16,0,0,0,0,0,0,37,150,4.05,1,35,29,211,7.28,2,2,2,3,,,50,79.1,87.1,64.6,,59,
200,Ashley Lelie\LeliAs00,ATL,WR,26,15,10,0,0,0,0,0,0,0,,0,68,28,430,15.36,1,0,,1,,,49,77.0,80.0,63.0,,80,
201,Billy McMullen\McMuBi00,MIN,WR,26,16,0,0,0,0,0,0,0,0,,0,42,23,307,13.35,2,0,,3,,,49,71.7,74.7,60.2,,81,
202,Roddy White\WhitRo00,ATL,WR,25,16,5,0,0,0,0,0,0,0,,0,65,30,506,16.87,0,1,1,0,,,49,78.6,82.6,63.6,,82,
203,Aaron Brooks\BrooAa00,OAK,QB,30,8,8,110,192,1105,3,8,22,124,5.64,0,0,0,0,,0,5,3,0,,,47,46.6,63.6,54.6,,41,
204,Daunte Culpepper\CulpDa00,MIA,QB,29,4,4,81,134,929,2,3,10,20,2.00,1,0,0,0,,0,3,,1,,,47,47.2,53.2,50.2,,40,
205,Jerramy Stevens\StevJe00,SEA,TE,27,11,6,0,0,0,0,0,0,0,,0,48,22,231,10.50,4,1,1,4,1,,47,69.1,73.1,58.1,,21,
206,Mark Bradley\BradMa00,CHI,WR,24,10,0,0,0,0,0,0,0,0,,0,23,14,282,20.14,3,0,,3,,,46,60.2,63.2,53.2,,83,
207,Michael Clayton\ClayMi00,TAM,WR,24,12,9,0,0,0,0,0,5,41,8.20,0,65,33,356,10.79,1,2,,1,,,46,78.7,81.7,62.2,,85,
208,Ike Hilliard\HillIk00,TAM,WR,30,16,0,0,0,0,0,0,0,0,,0,55,34,339,9.97,2,3,,2,,,46,79.9,82.9,62.9,,84,
209,Troy Williamson\WillTr01,MIN,WR,23,14,11,0,0,0,0,0,0,0,,0,76,37,455,12.30,0,0,,0,,,46,82.5,85.5,64.0,,86,
210,Greg Lewis\LewiGr01,PHI,WR,26,16,3,0,0,0,0,0,0,0,,0,34,24,348,14.50,2,1,1,2,,,45,68.8,72.8,56.8,,87,
211,Jermaine Wiggins\WiggJe00,MIN,TE,31,16,3,0,0,0,0,0,0,0,,0,67,46,386,8.39,1,1,,1,,,45,90.6,93.6,67.6,,22,
212,Brandon Marshall\MarsBr00,DEN,WR,22,15,1,0,0,0,0,0,2,12,6.00,0,37,20,309,15.45,2,1,,2,,,44,64.1,67.1,54.1,,88,
213,Vernon Davis\DaviVe00,SFO,TE,22,10,8,0,0,0,0,0,2,5,2.50,0,42,20,265,13.25,3,1,1,3,,,43,63.0,67.0,53.0,,23,
214,Mike Alstott\AlstMi00,TAM,RB,33,16,15,0,0,0,0,0,60,171,2.85,3,38,21,85,4.05,0,1,1,3,,,42,62.6,66.6,52.1,,60,
215,Ruvell Martin\MartRu00,GNB,WR,24,13,3,0,0,0,0,0,0,0,,0,43,21,358,17.05,1,0,,1,,,42,62.8,65.8,52.3,,89,
216,Courtney Anderson\AndeCo00,OAK,TE,26,16,11,0,0,0,0,0,0,0,,0,43,25,285,11.40,2,1,,2,,,41,65.5,68.5,53.0,,26,
217,Tim Carter\CartTi00,NYG,WR,27,16,8,0,0,0,0,0,0,0,,0,48,22,253,11.50,2,1,1,3,,,41,63.3,67.3,52.3,,90,
218,Eric Johnson\JohnEr00,SFO,TE,27,13,9,0,0,0,0,0,0,0,,0,49,34,292,8.59,2,0,,2,,,41,75.2,78.2,58.2,,24,
219,Justin McCareins\McCaJu00,NYJ,WR,28,16,7,0,0,0,0,0,0,0,,0,40,23,347,15.09,1,1,,1,,,41,63.7,66.7,52.2,,91,
220,Keenan McCardell\McCaKe00,SDG,WR,36,14,11,0,0,0,0,0,1,8,8.00,0,51,36,437,12.14,0,2,2,0,,,41,76.5,81.5,58.5,,92,
221,Alex Smith\SmitAl02,TAM,TE,24,14,7,0,0,0,0,0,0,0,,0,53,35,250,7.14,3,1,1,3,,,41,76.0,80.0,58.5,,25,
222,Kenny Watson\WatsKe00,CIN,RB,28,16,0,0,0,0,0,0,25,138,5.52,1,32,23,213,9.26,0,0,,1,,,41,64.1,70.1,52.6,,61,
223,Rashied Davis\DaviRa00,CHI,WR,27,16,2,0,0,0,0,0,0,0,,0,56,22,303,13.77,2,1,1,2,,,40,62.3,66.3,51.3,,93,
224,Tim Rattay\RattTi00,TAM,QB,29,4,2,61,101,748,4,2,4,3,0.75,0,0,0,0,,0,2,1,0,,,40,40.2,46.2,42.2,,42,
225,Robert Royal\RoyaRo00,BUF,TE,27,16,15,0,0,0,0,0,1,-9,-9.00,0,39,23,233,10.13,3,0,,3,,,40,63.4,66.4,51.9,,27,
226,Charlie Batch\BatcCh00,PIT,QB,32,8,1,31,53,492,5,0,13,15,1.15,0,0,0,0,,0,1,1,0,,,39,39.2,43.2,39.2,,43,
227,Malcom Floyd\FloyMa00,SDG,WR,25,12,0,0,0,0,0,0,0,0,,0,32,15,210,14.00,3,0,,3,,,39,54.0,57.0,46.5,,94,
228,Derek Anderson\AndeDe00,CLE,QB,23,5,3,66,117,793,5,8,4,47,11.75,0,0,0,0,,0,2,1,0,,,38,38.4,50.4,46.4,,44,
229,Andrew Walter\WaltAn00,OAK,QB,24,12,8,147,276,1677,3,13,14,30,2.14,0,0,0,0,,0,13,9,0,,,38,38.1,63.1,51.1,,45,
230,Kyle Boller\BollKy00,BAL,QB,25,5,0,33,55,485,5,2,22,34,1.55,0,0,0,0,,0,3,1,0,,,37,36.8,42.8,38.8,,46,
231,Steve Heiden\HeidSt00,CLE,TE,30,16,6,0,0,0,0,0,0,0,,0,46,36,249,6.92,2,0,,2,,,37,72.9,75.9,54.9,,28,
232,Artose Pinner\PinnAr00,MIN,RB,28,12,1,0,0,0,0,0,43,190,4.42,3,4,2,15,7.50,0,1,1,3,,,37,38.5,42.5,37.5,,62,
233,Samkon Gado\GadoSa00,2TM,RB,24,9,1,0,0,0,0,0,56,210,3.75,1,23,17,85,5.00,0,1,,1,,,36,52.5,55.5,44.0,,63,
234,Ben Utecht\UtecBe00,IND,TE,25,15,15,0,0,0,0,0,0,0,,0,53,37,377,10.19,0,1,1,0,,,36,72.7,76.7,54.2,,29,
235,Nate Burleson\BurlNa00,SEA,WR,25,16,7,0,0,0,0,0,0,0,,0,37,18,192,10.67,2,2,1,3,,,35,53.2,57.2,44.2,,97,
236,Bobby Engram\EngrBo00,SEA,WR,33,7,6,0,0,0,0,0,1,4,4.00,0,36,24,290,12.08,1,0,,1,,,35,59.4,62.4,47.4,,95,
237,Arlen Harris\HarrAr00,DET,RB,26,10,3,0,0,0,0,0,49,158,3.22,1,25,18,132,7.33,0,0,,1,,,35,53.0,59.0,44.0,,64,
238,Chad Jackson\JackCh00,NWE,WR,21,12,1,0,0,0,0,0,4,22,5.50,0,19,13,152,11.69,3,0,,3,,,35,48.4,51.4,41.9,,96,
239,Brandon Lloyd\LloyBr00,WAS,WR,25,15,12,0,0,0,0,0,0,0,,0,57,23,365,15.87,0,1,1,0,,,35,57.5,61.5,46.0,,98,
240,Daniel Graham\GrahDa00,NWE,TE,28,12,11,0,0,0,0,0,0,0,,0,34,21,235,11.19,2,1,1,2,,,34,54.5,58.5,44.0,,30,
241,Marcel Shipp\ShipMa00,ARI,RB,28,15,0,0,0,0,0,0,17,41,2.41,4,11,6,60,10.00,0,0,,4,,,34,40.1,40.1,37.1,,65,
242,Ovie Mughelli\MughOv00,BAL,RB,26,16,8,0,0,0,0,0,12,50,4.17,0,24,21,182,8.67,2,1,1,2,,,33,54.2,58.2,43.7,,66,
243,Matt Schobel\SchoMa00,PHI,TE,28,16,4,0,0,0,0,0,0,0,,0,20,14,214,15.29,2,1,,2,,,33,47.4,50.4,40.4,,31,
244,Mack Strong*\StroMa00,SEA,RB,35,16,10,0,0,0,0,0,33,149,4.52,1,44,29,159,5.48,0,2,2,1,,,33,61.8,69.8,47.3,,67,
245,Bryan Fletcher\FletBr00,IND,TE,27,15,3,0,0,0,0,0,0,0,,0,25,18,202,11.22,2,0,,2,,,32,50.2,53.2,41.2,,32,
246,David Martin\MartDa00,GNB,TE,27,11,4,0,0,0,0,0,0,0,,0,36,21,198,9.43,2,0,,2,,,32,52.8,55.8,42.3,,33,
247,David Tyree\TyreDa00,NYG,WR,26,16,1,0,0,0,0,0,0,0,,0,33,19,197,10.37,2,0,,2,,,32,50.7,53.7,41.2,,99,
248,Stephen Davis\DaviSt00,STL,RB,32,15,0,0,0,0,0,0,40,177,4.43,0,17,12,90,7.50,1,1,1,1,,,31,42.7,46.7,36.7,,71,
249,Tarvaris Jackson\JackTa00,MIN,QB,23,4,2,47,81,475,2,4,15,77,5.13,1,0,0,0,,0,4,1,1,,,31,30.7,38.7,34.7,,47,
250,Mike Karney\KarnMi00,NOR,RB,25,15,7,0,0,0,0,0,11,33,3.00,1,20,15,96,6.40,2,0,,3,,,31,45.9,45.9,38.4,,70,
251,Reggie Kelly\KellRe00,CIN,TE,29,16,16,0,0,0,0,0,0,0,,0,33,21,254,12.10,1,0,,1,,,31,52.4,55.4,41.9,,34,
252,ReShard Lee\LeexRe00,OAK,RB,26,16,3,0,0,0,0,0,21,72,3.43,2,25,20,138,6.90,0,1,1,2,,,31,51.0,55.0,41.0,,69,
253,Daniel Wilcox\WilcDa01,BAL,TE,29,14,6,0,0,0,0,0,0,0,,0,27,20,166,8.30,3,2,2,3,,,31,50.6,55.6,40.6,,35,
254,Kris Wilson\WilsKr00,KAN,RB,25,16,10,0,0,0,0,0,0,0,,0,24,15,132,8.80,3,0,,3,,,31,46.2,49.2,38.7,,68,
255,Mike Anderson\AndeMi00,BAL,RB,33,16,0,0,0,0,0,0,39,183,4.69,1,14,9,54,6.00,0,0,,1,,,30,38.7,41.7,34.2,,73,
256,LenDale White\WhitLe01,TEN,RB,22,13,0,0,0,0,0,0,61,244,4.00,0,20,14,60,4.29,0,0,,0,,,30,44.4,47.4,37.4,,72,
257,Joe Klopfenstein\KlopJo00,STL,TE,23,16,16,0,0,0,0,0,0,0,,0,34,20,226,11.30,1,0,,1,,,29,48.6,51.6,38.6,,36,
258,Stephen Alexander\AlexSt00,DEN,TE,31,16,14,0,0,0,0,0,0,0,,0,35,18,160,8.89,2,0,,2,,,28,46.0,49.0,37.0,,37,
259,Michael Bennett\BennMi00,KAN,RB,28,11,0,0,0,0,0,0,36,200,5.56,0,12,9,77,8.56,0,1,,0,,,28,36.7,39.7,32.2,,76,
260,Bryan Gilmore\GilmBr00,SFO,WR,28,16,3,0,0,0,0,0,7,94,13.43,0,31,8,150,18.75,1,1,1,1,,,28,36.4,40.4,32.4,,100,
261,Derek Hagan\HagaDe00,MIA,WR,22,16,0,0,0,0,0,0,0,0,,0,37,21,221,10.52,1,0,,1,,,28,49.1,52.1,38.6,,102,
262,Lorenzo Neal*+\NealLo00,SDG,RB,36,16,11,0,0,0,0,0,29,140,4.83,1,26,17,83,4.88,0,2,,1,,,28,45.3,48.3,36.8,,75,
263,Michael Robinson\RobiMi00,SFO,RB,23,16,0,0,1,0,0,0,38,116,3.05,2,12,9,47,5.22,0,0,,2,,,28,37.3,40.3,32.8,,74,
264,Alvis Whitted\WhitAl00,OAK,WR,32,14,13,0,0,0,0,0,1,4,4.00,0,63,27,299,11.07,0,1,1,0,,,28,55.3,59.3,41.8,,101,
265,T.J. Duckett\DuckT.00,WAS,RB,25,10,0,0,0,0,0,0,38,132,3.47,2,2,2,16,8.00,0,1,,2,,,27,28.8,31.8,27.8,,78,
266,Brandon Manumaleuna\ManuBr00,SDG,TE,26,16,7,0,0,0,0,0,1,1,1.00,0,17,14,91,6.50,3,0,,3,,,27,41.2,41.2,34.2,,38,
267,Musa Smith\SmitMu00,BAL,RB,24,12,0,0,0,0,0,0,36,153,4.25,0,23,22,135,6.14,0,1,1,0,,,27,48.8,55.8,37.8,,77,
268,Ben Troupe\TrouBe00,TEN,TE,24,10,9,0,0,0,0,0,0,0,,0,29,13,150,11.54,2,0,,2,,,27,40.0,43.0,33.5,,39,
269,Chris Weinke\WeinCh00,CAR,QB,34,3,3,56,96,625,2,4,4,16,4.00,0,0,0,0,,0,2,,0,,,27,26.6,33.6,30.6,,48,
270,Adrian Peterson\PeteAd00,CHI,RB,27,16,0,0,0,0,0,0,10,41,4.10,2,6,6,88,14.67,0,2,,2,,,25,30.9,30.9,27.9,,80,
271,Randal Williams\WillRa01,OAK,TE,28,16,10,0,0,0,0,0,0,0,,0,57,28,293,10.46,0,2,2,0,,,25,53.3,58.3,39.3,,40,
272,Jason Wright\WrigJa01,CLE,RB,24,13,3,0,0,0,0,0,62,189,3.05,0,11,6,82,13.67,0,1,1,0,,,25,31.1,35.1,28.1,,79,
273,A.J. Feeley\FeelA.00,PHI,QB,29,2,0,26,38,342,3,0,1,3,3.00,0,0,0,0,,0,1,1,0,,,24,24.0,28.0,24.0,,49,
274,Dennis Northcutt\NortDe00,CLE,WR,29,13,6,0,0,0,0,0,3,32,10.67,0,45,22,228,10.36,0,1,1,0,,,24,46.0,50.0,35.0,,103,
275,Cleo Lemon\LemoCl00,MIA,QB,27,4,1,38,68,412,2,1,3,7,2.33,0,0,0,0,,0,0,,0,,,23,23.2,27.2,24.2,,50,
276,Kris Mangum\MangKr00,CAR,TE,33,15,5,0,0,0,0,0,0,0,,0,33,21,170,8.10,1,0,,1,,,23,44.0,47.0,33.5,,41,
277,Nick Goings\GoinNi00,CAR,RB,28,11,0,0,0,0,0,0,11,52,4.73,0,15,10,107,10.70,1,0,,1,,,22,31.9,34.9,26.9,,82,
278,Brad Hoover\HoovBr00,CAR,RB,30,16,12,0,0,0,0,0,22,73,3.32,1,29,20,122,6.10,0,2,2,1,,,22,41.5,46.5,31.5,,83,
279,Chris Taylor\TaylCh02,HOU,RB,27,4,0,0,0,0,0,0,28,123,4.39,1,3,3,40,13.33,0,0,,1,,,22,25.3,28.3,23.8,,81,
280,David Thomas\ThomDa02,NWE,TE,23,15,3,0,0,0,0,0,0,0,,0,16,11,159,14.45,1,0,,1,,,22,32.9,35.9,27.4,,42,
281,Heath Evans\EvanHe00,NWE,RB,28,16,3,0,0,0,0,0,27,117,4.33,0,9,7,34,4.86,1,1,,1,,,21,28.1,31.1,24.6,,84,
282,Bubba Franks\FranBu00,GNB,TE,28,16,14,0,0,0,0,0,0,0,,0,53,25,232,9.28,0,2,1,0,,,21,46.2,50.2,33.7,,43,
283,Quinn Gray\GrayQu00,JAX,QB,27,2,0,13,22,166,0,0,2,26,13.00,2,0,0,0,,0,0,,2,,,21,21.2,21.2,21.2,,51,
284,John Madsen\MadsJo00,OAK,WR,23,15,1,0,0,0,0,0,0,0,,0,19,11,146,13.27,1,0,,1,,,21,31.6,34.6,26.1,,105,
285,Sage Rosenfels\RoseSa00,HOU,QB,28,4,0,27,39,265,3,1,4,5,1.25,0,0,0,0,,0,0,,0,,,21,21.1,22.1,22.1,,52,
286,James Thrash\ThraJa00,WAS,WR,31,16,0,0,0,0,0,0,0,0,,0,20,12,151,12.58,1,0,,1,,,21,33.1,36.1,27.1,,104,
287,Jabar Gaffney\GaffJa00,NWE,WR,26,11,6,0,0,0,0,0,0,0,,0,20,11,142,12.91,1,0,,1,,,20,31.2,34.2,25.7,,106,
288,Mike Sellers\SellMi00,WAS,RB,31,16,6,0,0,0,0,0,12,51,4.25,0,21,18,105,5.83,1,1,1,1,,,20,37.6,41.6,28.6,,86,
289,Chris Simms\SimmCh00,TAM,QB,26,3,3,58,106,585,1,7,4,7,1.75,1,0,0,0,,0,0,,1,,,20,20.1,30.1,27.1,,53,
290,Aaron Stecker\StecAa00,NOR,RB,31,12,1,0,0,0,0,0,4,11,2.75,0,28,19,190,10.00,0,0,,0,,,20,39.1,42.1,29.6,,85,
291,David Kircus\KircDa00,DEN,WR,26,16,0,0,0,0,0,0,0,0,,0,27,9,187,20.78,0,0,,0,,,19,27.7,30.7,23.2,,107,
292,Marcedes Lewis\LewiMa00,JAX,TE,22,15,3,0,0,0,0,0,0,0,,0,21,13,126,9.69,1,0,,1,,,19,31.6,34.6,25.1,,44,
293,Obafemi Ayanbadejo\AyanOb00,ARI,RB,31,14,0,0,0,0,0,0,9,37,4.11,0,19,17,139,8.18,0,1,,0,,,18,34.6,37.6,26.1,,89,
294,Anthony Becht\BechAn00,TAM,TE,29,16,16,0,0,0,0,0,0,0,,0,26,18,115,6.39,1,1,,1,,,18,35.5,38.5,26.5,,48,
295,Mark Bruener\BrueMa00,HOU,TE,34,15,4,0,0,0,0,0,0,0,,0,10,9,62,6.89,2,0,,2,,,18,27.2,27.2,22.7,,45,
296,Zack Crockett\CrocZa00,OAK,RB,34,16,9,0,0,0,0,0,39,163,4.18,0,17,10,53,5.30,0,2,2,0,,,18,27.6,32.6,22.6,,90,
297,Ciatrick Fason\FasoCi00,MIN,RB,24,5,0,0,0,0,0,0,18,99,5.50,1,5,3,19,6.33,0,0,,1,,,18,20.8,20.8,19.3,,88,
298,Shaun McDonald\McDoSh00,STL,WR,25,16,0,0,0,0,0,0,0,0,,0,19,13,136,10.46,1,2,1,1,,,18,30.6,34.6,24.1,,108,
299,Jason McKie\McKiJa00,CHI,RB,26,15,12,0,0,0,0,0,8,18,2.25,0,38,25,162,6.48,0,0,,0,,,18,43.0,46.0,30.5,,87,
300,Justin Peelle\PeelJu00,MIA,TE,27,15,10,0,0,0,0,0,0,0,,0,18,16,116,7.25,1,0,,1,,,18,33.6,36.6,25.6,,47,
301,Tony Stewart\StewTo00,CIN,TE,27,16,3,0,0,0,0,0,0,0,,0,18,14,120,8.57,1,0,,1,,,18,32.0,35.0,25.0,,46,
302,Kelley Washington\WashKe00,CIN,WR,27,5,1,0,0,0,0,0,0,0,,0,12,9,115,12.78,1,0,,1,,,18,26.5,29.5,22.0,,109,
303,Tony Fisher\FishTo00,STL,RB,27,8,0,0,0,0,0,0,6,9,1.50,0,18,14,159,11.36,0,0,,0,,,17,30.8,33.8,23.8,,91,
304,Jamal Jones\JoneJa02,NOR,WR,25,12,1,0,0,0,0,0,0,0,,0,10,6,108,18.00,1,0,,1,,,17,22.8,25.8,19.8,,110,
305,Corey Bradford\BradCo00,DET,WR,31,9,2,0,0,0,0,0,0,0,,0,25,14,164,11.71,0,1,,0,,,16,30.4,33.4,23.4,,111,
306,Chris Brown\BrowCh03,TEN,RB,25,5,3,0,0,0,0,0,41,156,3.80,0,9,2,4,2.00,0,1,,0,,,16,18.0,21.0,17.0,,93,
307,Shawn Bryson\BrysSh00,DET,RB,30,6,1,0,0,0,0,0,2,1,0.50,0,9,8,98,12.25,1,0,,1,,,16,23.9,23.9,19.9,,94,
308,Mark Campbell\CampMa00,NOR,TE,31,14,10,0,0,0,0,0,0,0,,0,29,18,164,9.11,0,0,,0,,,16,34.4,37.4,25.4,,49,
309,Kerry Collins\CollKe00,TEN,QB,34,4,3,42,90,549,1,6,0,0,,0,0,0,0,,0,0,,0,,1,16,16.0,25.0,22.0,,54,
310,John Gilmore\GilmJo00,CHI,TE,27,16,3,0,0,0,0,0,0,0,,0,12,6,38,6.33,2,0,,2,,,16,21.8,21.8,18.8,,51,
311,Moran Norris\NorrMo00,SFO,RB,28,14,7,0,0,0,0,0,2,8,4.00,0,7,5,36,7.20,2,0,,2,,,16,21.4,21.4,18.9,,92,
312,Leonard Pope\PopeLe00,ARI,TE,23,16,6,0,0,0,0,0,0,0,,0,23,16,161,10.06,0,0,,0,,,16,32.1,35.1,24.1,,50,
313,Brad Smith\SmitBr01,NYJ,WR,23,16,3,0,0,0,0,0,18,103,5.72,0,15,9,61,6.78,0,1,,0,,,16,25.4,28.4,20.9,,112,
314,Kevin Walter\WaltKe00,HOU,WR,25,16,2,0,0,0,0,0,1,3,3.00,0,21,17,160,9.41,0,1,,0,,,16,33.3,36.3,24.8,,113,
315,Mike Williams\WillMi03,DET,WR,22,8,2,0,0,0,0,0,0,0,,0,18,8,99,12.38,1,0,,1,,,16,23.9,23.9,19.9,,114,
